time,key,value,table
2021-02-01T21:00:01Z,Sainte-Thérèse-de-la-Gatineau,13,areas
2021-02-01T21:00:01Z,Shawville,5,areas
2021-02-01T21:00:01Z,Thurso,53,areas
2021-02-01T21:00:01Z,To be determined,54,areas
2021-02-01T21:00:01Z,To be determined,27,rls
2021-02-01T21:00:01Z,To be determined (active),0,rls
2021-02-01T21:00:01Z,Total cases,5846,areas
2021-02-01T21:00:01Z,Total cases,5846,rls
2021-02-01T21:00:01Z,Total cases (active),130,rls
2021-02-01T21:00:01Z,Val-des-Bois,9,areas
2021-02-01T21:00:01Z,Val-des-Monts,120,areas
2021-02-01T21:00:01Z,Waltham,5,areas
2021-02-02T21:00:01Z,Active cases,129,cases
2021-02-02T21:00:01Z,Aumond,5,areas
2021-02-02T21:00:01Z,Average screening test per day,378,cases
2021-02-02T21:00:01Z,Blue Sea,7,areas
2021-02-02T21:00:01Z,Boileau,5,areas
2021-02-02T21:00:01Z,Bois-Franc,5,areas
2021-02-02T21:00:01Z,Bouchette,25,areas
2021-02-02T21:00:01Z,Bowman,5,areas
2021-02-02T21:00:01Z,Campbell's Bay,5,areas
2021-02-02T21:00:01Z,Cantley,87,areas
2021-02-02T21:00:01Z,Cayamant,5,areas
2021-02-02T21:00:01Z,Chelsea,57,areas
2021-02-02T21:00:01Z,Chénéville,24,areas
2021-02-02T21:00:01Z,Cumulative cases,5865,cases
2021-02-02T21:00:01Z,Daily increase,19,cases
2021-02-02T21:00:01Z,Deaths,153,cases
2021-02-02T21:00:01Z,Déléage,35,areas
2021-02-02T21:00:01Z,Denholm,5,areas
2021-02-02T21:00:01Z,Duhamel,5,areas
2021-02-02T21:00:01Z,Egan-Sud,9,areas
2021-02-02T21:00:01Z,Fassett,6,areas
2021-02-02T21:00:01Z,Fort-Coulonge,5,areas
2021-02-02T21:00:01Z,Gatineau,4503,areas
2021-02-02T21:00:01Z,Gracefield,97,areas
2021-02-02T21:00:01Z,Grand-Remous,8,areas
2021-02-02T21:00:01Z,Healed/resolved cases,5583,cases
2021-02-02T21:00:01Z,Kazabazua,12,areas
2021-02-02T21:00:01Z,Kitigan Zibi,20,areas
2021-02-02T21:00:01Z,L'Ange-Gardien,79,areas
2021-02-02T21:00:01Z,L'Île-du-Grand-Calumet,5,areas
2021-02-02T21:00:01Z,L'Isle-aux-Allumettes,5,areas
2021-02-02T21:00:01Z,La Pêche,60,areas
2021-02-02T21:00:01Z,Lac-des-Plages,5,areas
2021-02-02T21:00:01Z,Lac-Rapide,5,areas
2021-02-02T21:00:01Z,Lac-Sainte-Marie,12,areas
2021-02-02T21:00:01Z,Lac-Simon,5,areas
2021-02-02T21:00:01Z,Lochaber,5,areas
2021-02-02T21:00:01Z,Lochaber-Partie-Ouest,5,areas
2021-02-02T21:00:01Z,Low,5,areas
2021-02-02T21:00:01Z,Maniwaki,69,areas
2021-02-02T21:00:01Z,Mansfield-et-Pontefract,5,areas
2021-02-02T21:00:01Z,Mayo,5,areas
2021-02-02T21:00:01Z,Messines,61,areas
2021-02-02T21:00:01Z,Montcerf-Lytton,5,areas
2021-02-02T21:00:01Z,Montebello,19,areas
2021-02-02T21:00:01Z,Montpellier,10,areas
2021-02-02T21:00:01Z,MRC du Pontiac,40,areas
2021-02-02T21:00:01Z,Mulgrave-et-Derry,5,areas
2021-02-02T21:00:01Z,Namur,5,areas
2021-02-02T21:00:01Z,Notre-Dame-de-la-Paix,5,areas
2021-02-02T21:00:01Z,Notre-Dame-de-la-Salette,6,areas
2021-02-02T21:00:01Z,Otter Lake,5,areas
2021-02-02T21:00:01Z,Papineauville,27,areas
2021-02-02T21:00:01Z,Plaisance,5,areas
2021-02-02T21:00:01Z,Ripon,22,areas
2021-02-02T21:00:01Z,RLS de Gatineau,4310,rls
2021-02-02T21:00:01Z,RLS de Gatineau (active),75,rls
2021-02-02T21:00:01Z,RLS de la Vallée-de-la-Gatineau,403,rls
2021-02-02T21:00:01Z,RLS de la Vallée-de-la-Gatineau (active),10,rls
2021-02-02T21:00:01Z,RLS de Papineau,730,rls
2021-02-02T21:00:01Z,RLS de Papineau (active),13,rls
2021-02-02T21:00:01Z,RLS des Collines-de-l'Outaouais,331,rls
2021-02-02T21:00:01Z,RLS des Collines-de-l'Outaouais (active),29,rls
2021-02-02T21:00:01Z,RLS du Pontiac,64,rls
2021-02-02T21:00:01Z,RLS du Pontiac (active),5,rls
2021-02-02T21:00:01Z,Saint-André-Avellin,114,areas
2021-02-02T21:00:01Z,Saint-Émile-de-Suffolk,8,areas
2021-02-02T21:00:01Z,Saint-Sixte,5,areas
2021-02-02T21:00:01Z,Sainte-Thérèse-de-la-Gatineau,13,areas
2021-02-02T21:00:01Z,Shawville,5,areas
2021-02-02T21:00:01Z,Thurso,53,areas
2021-02-02T21:00:01Z,To be determined,73,areas
2021-02-02T21:00:01Z,To be determined,27,rls
2021-02-02T21:00:01Z,To be determined (active),0,rls
2021-02-02T21:00:01Z,Total cases,5865,areas
2021-02-02T21:00:01Z,Total cases,5865,rls
2021-02-02T21:00:01Z,Total cases (active),129,rls
2021-02-02T21:00:01Z,Val-des-Bois,9,areas
2021-02-02T21:00:01Z,Val-des-Monts,120,areas
2021-02-02T21:00:01Z,Waltham,5,areas
2021-02-03T21:00:01Z,Active cases,129,cases
2021-02-03T21:00:01Z,Aumond,5,areas
2021-02-03T21:00:01Z,Average screening test per day,378,cases
2021-02-03T21:00:01Z,Blue Sea,7,areas
2021-02-03T21:00:01Z,Boileau,5,areas
2021-02-03T21:00:01Z,Bois-Franc,5,areas
2021-02-03T21:00:01Z,Bouchette,25,areas
2021-02-03T21:00:01Z,Bowman,5,areas
2021-02-03T21:00:01Z,Campbell's Bay,5,areas
2021-02-03T21:00:01Z,Cantley,87,areas
2021-02-03T21:00:01Z,Cayamant,5,areas
2021-02-03T21:00:01Z,Chelsea,57,areas
2021-02-03T21:00:01Z,Chénéville,24,areas
2021-02-03T21:00:01Z,Cumulative cases,5865,cases
2021-02-03T21:00:01Z,Daily increase,19,cases
2021-02-03T21:00:01Z,Deaths,153,cases
2021-02-03T21:00:01Z,Déléage,35,areas
2021-02-03T21:00:01Z,Denholm,5,areas
2021-02-03T21:00:01Z,Duhamel,5,areas
2021-02-03T21:00:01Z,Egan-Sud,9,areas
2021-02-03T21:00:01Z,Fassett,6,areas
2021-02-03T21:00:01Z,Fort-Coulonge,5,areas
2021-02-03T21:00:01Z,Gatineau,4503,areas
2021-02-03T21:00:01Z,Gracefield,97,areas
2021-02-03T21:00:01Z,Grand-Remous,8,areas
2021-02-03T21:00:01Z,Healed/resolved cases,5583,cases
2021-02-03T21:00:01Z,Kazabazua,12,areas
2021-02-03T21:00:01Z,Kitigan Zibi,20,areas
2021-02-03T21:00:01Z,L'Ange-Gardien,79,areas
2021-02-03T21:00:01Z,L'Île-du-Grand-Calumet,5,areas
2021-02-03T21:00:01Z,L'Isle-aux-Allumettes,5,areas
2021-02-03T21:00:01Z,La Pêche,60,areas
2021-02-03T21:00:01Z,Lac-des-Plages,5,areas
2021-02-03T21:00:01Z,Lac-Rapide,5,areas
2021-02-03T21:00:01Z,Lac-Sainte-Marie,12,areas
2021-02-03T21:00:01Z,Lac-Simon,5,areas
2021-02-03T21:00:01Z,Lochaber,5,areas
2021-02-03T21:00:01Z,Lochaber-Partie-Ouest,5,areas
2021-02-03T21:00:01Z,Low,5,areas
2021-02-03T21:00:01Z,Maniwaki,69,areas
2021-02-03T21:00:01Z,Mansfield-et-Pontefract,5,areas
2021-02-03T21:00:01Z,Mayo,5,areas
2021-02-03T21:00:01Z,Messines,61,areas
2021-02-03T21:00:01Z,Montcerf-Lytton,5,areas
2021-02-03T21:00:01Z,Montebello,19,areas
2021-02-03T21:00:01Z,Montpellier,10,areas
2021-02-03T21:00:01Z,MRC du Pontiac,40,areas
2021-02-03T21:00:01Z,Mulgrave-et-Derry,5,areas
2021-02-03T21:00:01Z,Namur,5,areas
2021-02-03T21:00:01Z,Notre-Dame-de-la-Paix,5,areas
2021-02-03T21:00:01Z,Notre-Dame-de-la-Salette,6,areas
2021-02-03T21:00:01Z,Otter Lake,5,areas
2021-02-03T21:00:01Z,Papineauville,27,areas
2021-02-03T21:00:01Z,Plaisance,5,areas
2021-02-03T21:00:01Z,Ripon,22,areas
2021-02-03T21:00:01Z,RLS de Gatineau,4310,rls
2021-02-03T21:00:01Z,RLS de Gatineau (active),75,rls
2021-02-03T21:00:01Z,RLS de la Vallée-de-la-Gatineau,403,rls
2021-02-03T21:00:01Z,RLS de la Vallée-de-la-Gatineau (active),10,rls
2021-02-03T21:00:01Z,RLS de Papineau,730,rls
2021-02-03T21:00:01Z,RLS de Papineau (active),13,rls
2021-02-03T21:00:01Z,RLS des Collines-de-l'Outaouais,331,rls
2021-02-03T21:00:01Z,RLS des Collines-de-l'Outaouais (active),29,rls
2021-02-03T21:00:01Z,RLS du Pontiac,64,rls
2021-02-03T21:00:01Z,RLS du Pontiac (active),5,rls
2021-02-03T21:00:01Z,Saint-André-Avellin,114,areas
2021-02-03T21:00:01Z,Saint-Émile-de-Suffolk,8,areas
2021-02-03T21:00:01Z,Saint-Sixte,5,areas
2021-02-03T21:00:01Z,Sainte-Thérèse-de-la-Gatineau,13,areas
2021-02-03T21:00:01Z,Shawville,5,areas
2021-02-03T21:00:01Z,Thurso,53,areas
2021-02-03T21:00:01Z,To be determined,73,areas
2021-02-03T21:00:01Z,To be determined,27,rls
2021-02-03T21:00:01Z,To be determined (active),0,rls
2021-02-03T21:00:01Z,Total cases,5865,areas
2021-02-03T21:00:01Z,Total cases,5865,rls
2021-02-03T21:00:01Z,Total cases (active),129,rls
2021-02-03T21:00:01Z,Val-des-Bois,9,areas
2021-02-03T21:00:01Z,Val-des-Monts,120,areas
2021-02-03T21:00:01Z,Waltham,5,areas
2021-02-04T21:00:01Z,Active cases,116,cases
2021-02-04T21:00:01Z,Aumond,6,areas
2021-02-04T21:00:01Z,Average screening test per day,380,cases
2021-02-04T21:00:01Z,Blue Sea,9,areas
2021-02-04T21:00:01Z,Boileau,5,areas
2021-02-04T21:00:01Z,Bois-Franc,5,areas
2021-02-04T21:00:01Z,Bouchette,25,areas
2021-02-04T21:00:01Z,Bowman,5,areas
2021-02-04T21:00:01Z,Campbell's Bay,5,areas
2021-02-04T21:00:01Z,Cantley,92,areas
2021-02-04T21:00:01Z,Cayamant,5,areas
2021-02-04T21:00:01Z,Chelsea,57,areas
2021-02-04T21:00:01Z,Chénéville,24,areas
2021-02-04T21:00:01Z,Cumulative cases,5882,cases
2021-02-04T21:00:01Z,Daily increase,7,cases
2021-02-04T21:00:01Z,Deaths,154,cases
2021-02-04T21:00:01Z,Déléage,38,areas
2021-02-04T21:00:01Z,Denholm,5,areas
2021-02-04T21:00:01Z,Duhamel,5,areas
2021-02-04T21:00:01Z,Egan-Sud,9,areas
2021-02-04T21:00:01Z,Fassett,6,areas
2021-02-04T21:00:01Z,Fort-Coulonge,5,areas
2021-02-04T21:00:01Z,Gatineau,4503,areas
2021-02-04T21:00:01Z,Gracefield,99,areas
2021-02-04T21:00:01Z,Grand-Remous,8,areas
2021-02-04T21:00:01Z,Healed/resolved cases,5612,cases
2021-02-04T21:00:01Z,Kazabazua,12,areas
2021-02-04T21:00:01Z,Kitigan Zibi,20,areas
2021-02-04T21:00:01Z,L'Ange-Gardien,79,areas
2021-02-04T21:00:01Z,L'Île-du-Grand-Calumet,5,areas
2021-02-04T21:00:01Z,L'Isle-aux-Allumettes,5,areas
2021-02-04T21:00:01Z,La Pêche,60,areas
2021-02-04T21:00:01Z,Lac-des-Plages,5,areas
2021-02-04T21:00:01Z,Lac-Rapide,5,areas
2021-02-04T21:00:01Z,Lac-Sainte-Marie,12,areas
2021-02-04T21:00:01Z,Lac-Simon,5,areas
2021-02-04T21:00:01Z,Lochaber,5,areas
2021-02-04T21:00:01Z,Lochaber-Partie-Ouest,5,areas
2021-02-04T21:00:01Z,Low,5,areas
2021-02-04T21:00:01Z,Maniwaki,69,areas
2021-02-04T21:00:01Z,Mansfield-et-Pontefract,6,areas
2021-02-04T21:00:01Z,Mayo,5,areas
2021-02-04T21:00:01Z,Messines,61,areas
2021-02-04T21:00:01Z,Montcerf-Lytton,5,areas
2021-02-04T21:00:01Z,Montebello,20,areas
2021-02-04T21:00:01Z,Montpellier,10,areas
2021-02-04T21:00:01Z,MRC du Pontiac,41,areas
2021-02-04T21:00:01Z,Mulgrave-et-Derry,5,areas
2021-02-04T21:00:01Z,Namur,5,areas
2021-02-04T21:00:01Z,Notre-Dame-de-la-Paix,5,areas
2021-02-04T21:00:01Z,Notre-Dame-de-la-Salette,6,areas
2021-02-04T21:00:01Z,Otter Lake,5,areas
2021-02-04T21:00:01Z,Papineauville,27,areas
2021-02-04T21:00:01Z,Plaisance,5,areas
2021-02-04T21:00:01Z,Ripon,22,areas
2021-02-04T21:00:01Z,RLS de Gatineau,4335,rls
2021-02-04T21:00:01Z,RLS de Gatineau (active),74,rls
2021-02-04T21:00:01Z,RLS de la Vallée-de-la-Gatineau,406,rls
2021-02-04T21:00:01Z,RLS de la Vallée-de-la-Gatineau (active),12,rls
2021-02-04T21:00:01Z,RLS de Papineau,733,rls
2021-02-04T21:00:01Z,RLS de Papineau (active),11,rls
2021-02-04T21:00:01Z,RLS des Collines-de-l'Outaouais,331,rls
2021-02-04T21:00:01Z,RLS des Collines-de-l'Outaouais (active),17,rls
2021-02-04T21:00:01Z,RLS du Pontiac,64,rls
2021-02-04T21:00:01Z,RLS du Pontiac (active),5,rls
2021-02-04T21:00:01Z,Saint-André-Avellin,114,areas
2021-02-04T21:00:01Z,Saint-Émile-de-Suffolk,8,areas
2021-02-04T21:00:01Z,Saint-Sixte,5,areas
2021-02-04T21:00:01Z,Sainte-Thérèse-de-la-Gatineau,14,areas
2021-02-04T21:00:01Z,Shawville,5,areas
2021-02-04T21:00:01Z,Thurso,54,areas
2021-02-04T21:00:01Z,To be determined,2,areas
2021-02-04T21:00:01Z,To be determined,13,rls
2021-02-04T21:00:01Z,To be determined (active),0,rls
2021-02-04T21:00:01Z,Total cases,5882,areas
2021-02-04T21:00:01Z,Total cases,5882,rls
2021-02-04T21:00:01Z,Total cases (active),116,rls
2021-02-04T21:00:01Z,Val-des-Bois,9,areas
2021-02-04T21:00:01Z,Val-des-Monts,127,areas
2021-02-04T21:00:01Z,Waltham,5,areas
2021-02-05T21:00:01Z,Active cases,124,cases
2021-02-05T21:00:01Z,Aumond,6,areas
2021-02-05T21:00:01Z,Average screening test per day,363,cases
2021-02-05T21:00:01Z,Blue Sea,9,areas
2021-02-05T21:00:01Z,Boileau,5,areas
2021-02-05T21:00:01Z,Bois-Franc,5,areas
2021-02-05T21:00:01Z,Bouchette,25,areas
2021-02-05T21:00:01Z,Bowman,5,areas
2021-02-05T21:00:01Z,Campbell's Bay,5,areas
2021-02-05T21:00:01Z,Cantley,92,areas
2021-02-05T21:00:01Z,Cayamant,5,areas
2021-02-05T21:00:01Z,Chelsea,57,areas
2021-02-05T21:00:01Z,Chénéville,24,areas
2021-02-05T21:00:01Z,Cumulative cases,5907,cases
2021-02-05T21:00:01Z,Daily increase,25,cases
2021-02-05T21:00:01Z,Deaths,156,cases
2021-02-05T21:00:01Z,Déléage,38,areas
2021-02-05T21:00:01Z,Denholm,5,areas
2021-02-05T21:00:01Z,Duhamel,5,areas
2021-02-05T21:00:01Z,Egan-Sud,9,areas
2021-02-05T21:00:01Z,Fassett,6,areas
2021-02-05T21:00:01Z,Fort-Coulonge,5,areas
2021-02-05T21:00:01Z,Gatineau,4503,areas
2021-02-05T21:00:01Z,Gracefield,99,areas
2021-02-05T21:00:01Z,Grand-Remous,8,areas
2021-02-05T21:00:01Z,Healed/resolved cases,5627,cases
2021-02-05T21:00:01Z,Kazabazua,12,areas
2021-02-05T21:00:01Z,Kitigan Zibi,20,areas
2021-02-05T21:00:01Z,L'Ange-Gardien,79,areas
2021-02-05T21:00:01Z,L'Île-du-Grand-Calumet,5,areas
2021-02-05T21:00:01Z,L'Isle-aux-Allumettes,5,areas
2021-02-05T21:00:01Z,La Pêche,60,areas
2021-02-05T21:00:01Z,Lac-des-Plages,5,areas
2021-02-05T21:00:01Z,Lac-Rapide,5,areas
2021-02-05T21:00:01Z,Lac-Sainte-Marie,12,areas
2021-02-05T21:00:01Z,Lac-Simon,5,areas
2021-02-05T21:00:01Z,Lochaber,5,areas
2021-02-05T21:00:01Z,Lochaber-Partie-Ouest,5,areas
2021-02-05T21:00:01Z,Low,5,areas
2021-02-05T21:00:01Z,Maniwaki,69,areas
2021-02-05T21:00:01Z,Mansfield-et-Pontefract,6,areas
2021-02-05T21:00:01Z,Mayo,5,areas
2021-02-05T21:00:01Z,Messines,61,areas
2021-02-05T21:00:01Z,Montcerf-Lytton,5,areas
2021-02-05T21:00:01Z,Montebello,20,areas
2021-02-05T21:00:01Z,Montpellier,10,areas
2021-02-05T21:00:01Z,MRC du Pontiac,41,areas
2021-02-05T21:00:01Z,Mulgrave-et-Derry,5,areas
2021-02-05T21:00:01Z,Namur,5,areas
2021-02-05T21:00:01Z,Notre-Dame-de-la-Paix,5,areas
2021-02-05T21:00:01Z,Notre-Dame-de-la-Salette,6,areas
2021-02-05T21:00:01Z,Otter Lake,5,areas
2021-02-05T21:00:01Z,Papineauville,27,areas
2021-02-05T21:00:01Z,Plaisance,5,areas
2021-02-05T21:00:01Z,Ripon,22,areas
2021-02-05T21:00:01Z,RLS de Gatineau,4349,rls
2021-02-05T21:00:01Z,RLS de Gatineau (active),79,rls
2021-02-05T21:00:01Z,RLS de la Vallée-de-la-Gatineau,406,rls
2021-02-05T21:00:01Z,RLS de la Vallée-de-la-Gatineau (active),17,rls
2021-02-05T21:00:01Z,RLS de Papineau,734,rls
2021-02-05T21:00:01Z,RLS de Papineau (active),10,rls
2021-02-05T21:00:01Z,RLS des Collines-de-l'Outaouais,331,rls
2021-02-05T21:00:01Z,RLS des Collines-de-l'Outaouais (active),15,rls
2021-02-05T21:00:01Z,RLS du Pontiac,64,rls
2021-02-05T21:00:01Z,RLS du Pontiac (active),5,rls
2021-02-05T21:00:01Z,Saint-André-Avellin,114,areas
2021-02-05T21:00:01Z,Saint-Émile-de-Suffolk,8,areas
2021-02-05T21:00:01Z,Saint-Sixte,5,areas
2021-02-05T21:00:01Z,Sainte-Thérèse-de-la-Gatineau,14,areas
2021-02-05T21:00:01Z,Shawville,5,areas
2021-02-05T21:00:01Z,Thurso,54,areas
2021-02-05T21:00:01Z,To be determined,27,areas
2021-02-05T21:00:01Z,To be determined,13,rls
2021-02-05T21:00:01Z,To be determined (active),0,rls
2021-02-05T21:00:01Z,Total cases,5907,areas
2021-02-05T21:00:01Z,Total cases,5907,rls
2021-02-05T21:00:01Z,Total cases (active),124,rls
2021-02-05T21:00:01Z,Val-des-Bois,9,areas
2021-02-05T21:00:01Z,Val-des-Monts,127,areas
2021-02-05T21:00:01Z,Waltham,5,areas
2021-02-08T21:00:09Z,Active cases,113,cases
2021-02-08T21:00:09Z,Aumond,6,areas
2021-02-08T21:00:09Z,Average screening test per day,354,cases
2021-02-08T21:00:09Z,Blue Sea,9,areas
2021-02-08T21:00:09Z,Boileau,5,areas
2021-02-08T21:00:09Z,Bois-Franc,5,areas
2021-02-08T21:00:09Z,Bouchette,25,areas
2021-02-08T21:00:09Z,Bowman,5,areas
2021-02-08T21:00:09Z,Campbell's Bay,5,areas
2021-02-08T21:00:09Z,Cantley,92,areas
2021-02-08T21:00:09Z,Cayamant,5,areas
2021-02-08T21:00:09Z,Chelsea,57,areas
2021-02-08T21:00:09Z,Chénéville,24,areas
2021-02-08T21:00:09Z,Cumulative cases,5953,cases
2021-02-08T21:00:09Z,Daily increase,11,cases
2021-02-08T21:00:09Z,Deaths,156,cases
2021-02-08T21:00:09Z,Déléage,38,areas
2021-02-08T21:00:09Z,Denholm,5,areas
2021-02-08T21:00:09Z,Duhamel,5,areas
2021-02-08T21:00:09Z,Egan-Sud,9,areas
2021-02-08T21:00:09Z,Fassett,6,areas
2021-02-08T21:00:09Z,Fort-Coulonge,5,areas
2021-02-08T21:00:09Z,Gatineau,4503,areas
2021-02-08T21:00:09Z,Gracefield,99,areas
2021-02-08T21:00:09Z,Grand-Remous,8,areas
2021-02-08T21:00:09Z,Healed/resolved cases,5684,cases
2021-02-08T21:00:09Z,Kazabazua,12,areas
2021-02-08T21:00:09Z,Kitigan Zibi,20,areas
2021-02-08T21:00:09Z,L'Ange-Gardien,79,areas
2021-02-08T21:00:09Z,L'Île-du-Grand-Calumet,5,areas
2021-02-08T21:00:09Z,L'Isle-aux-Allumettes,5,areas
2021-02-08T21:00:09Z,La Pêche,60,areas
2021-02-08T21:00:09Z,Lac-des-Plages,5,areas
2021-02-08T21:00:09Z,Lac-Rapide,5,areas
2021-02-08T21:00:09Z,Lac-Sainte-Marie,12,areas
2021-02-08T21:00:09Z,Lac-Simon,5,areas
2021-02-08T21:00:09Z,Lochaber,5,areas
2021-02-08T21:00:09Z,Lochaber-Partie-Ouest,5,areas
2021-02-08T21:00:09Z,Low,5,areas
2021-02-08T21:00:09Z,Maniwaki,69,areas
2021-02-08T21:00:09Z,Mansfield-et-Pontefract,6,areas
2021-02-08T21:00:09Z,Mayo,5,areas
2021-02-08T21:00:09Z,Messines,61,areas
2021-02-08T21:00:09Z,Montcerf-Lytton,5,areas
2021-02-08T21:00:09Z,Montebello,20,areas
2021-02-08T21:00:09Z,Montpellier,10,areas
2021-02-08T21:00:09Z,MRC du Pontiac,41,areas
2021-02-08T21:00:09Z,Mulgrave-et-Derry,5,areas
2021-02-08T21:00:09Z,Namur,5,areas
2021-02-08T21:00:09Z,Notre-Dame-de-la-Paix,5,areas
2021-02-08T21:00:09Z,Notre-Dame-de-la-Salette,6,areas
2021-02-08T21:00:09Z,Otter Lake,5,areas
2021-02-08T21:00:09Z,Papineauville,27,areas
2021-02-08T21:00:09Z,Plaisance,5,areas
2021-02-08T21:00:09Z,Ripon,22,areas
2021-02-08T21:00:09Z,RLS de Gatineau,4386,rls
2021-02-08T21:00:09Z,RLS de Gatineau (active),81,rls
2021-02-08T21:00:09Z,RLS de la Vallée-de-la-Gatineau,417,rls
2021-02-08T21:00:09Z,RLS de la Vallée-de-la-Gatineau (active),14,rls
2021-02-08T21:00:09Z,RLS de Papineau,736,rls
2021-02-08T21:00:09Z,RLS de Papineau (active),5,rls
2021-02-08T21:00:09Z,RLS des Collines-de-l'Outaouais,336,rls
2021-02-08T21:00:09Z,RLS des Collines-de-l'Outaouais (active),11,rls
2021-02-08T21:00:09Z,RLS du Pontiac,65,rls
2021-02-08T21:00:09Z,RLS du Pontiac (active),5,rls
2021-02-08T21:00:09Z,Saint-André-Avellin,114,areas
2021-02-08T21:00:09Z,Saint-Émile-de-Suffolk,8,areas
2021-02-08T21:00:09Z,Saint-Sixte,5,areas
2021-02-08T21:00:09Z,Sainte-Thérèse-de-la-Gatineau,14,areas
2021-02-08T21:00:09Z,Shawville,5,areas
2021-02-08T21:00:09Z,Thurso,54,areas
2021-02-08T21:00:09Z,To be determined,46,areas
2021-02-08T21:00:09Z,To be determined,13,rls
2021-02-08T21:00:09Z,To be determined (active),0,rls
2021-02-08T21:00:09Z,Total cases,5953,areas
2021-02-08T21:00:09Z,Total cases,5953,rls
2021-02-08T21:00:09Z,Total cases (active),113,rls
2021-02-08T21:00:09Z,Val-des-Bois,9,areas
2021-02-08T21:00:09Z,Val-des-Monts,127,areas
2021-02-08T21:00:09Z,Waltham,5,areas
2021-02-09T21:00:01Z,Active cases,106,cases
2021-02-09T21:00:01Z,Aumond,6,areas
2021-02-09T21:00:01Z,Average screening test per day,350,cases
2021-02-09T21:00:01Z,Blue Sea,9,areas
2021-02-09T21:00:01Z,Boileau,5,areas
2021-02-09T21:00:01Z,Bois-Franc,5,areas
2021-02-09T21:00:01Z,Bouchette,25,areas
2021-02-09T21:00:01Z,Bowman,5,areas
2021-02-09T21:00:01Z,Campbell's Bay,5,areas
2021-02-09T21:00:01Z,Cantley,92,areas
2021-02-09T21:00:01Z,Cayamant,5,areas
2021-02-09T21:00:01Z,Chelsea,57,areas
2021-02-09T21:00:01Z,Chénéville,24,areas
2021-02-09T21:00:01Z,Cumulative cases,5960,cases
2021-02-09T21:00:01Z,Daily increase,7,cases
2021-02-09T21:00:01Z,Deaths,156,cases
2021-02-09T21:00:01Z,Déléage,38,areas
2021-02-09T21:00:01Z,Denholm,5,areas
2021-02-09T21:00:01Z,Duhamel,5,areas
2021-02-09T21:00:01Z,Egan-Sud,9,areas
2021-02-09T21:00:01Z,Fassett,6,areas
2021-02-09T21:00:01Z,Fort-Coulonge,5,areas
2021-02-09T21:00:01Z,Gatineau,4503,areas
2021-02-09T21:00:01Z,Gracefield,99,areas
2021-02-09T21:00:01Z,Grand-Remous,8,areas
2021-02-09T21:00:01Z,Healed/resolved cases,5698,cases
2021-02-09T21:00:01Z,Kazabazua,12,areas
2021-02-09T21:00:01Z,Kitigan Zibi,20,areas
2021-02-09T21:00:01Z,L'Ange-Gardien,79,areas
2021-02-09T21:00:01Z,L'Île-du-Grand-Calumet,5,areas
2021-02-09T21:00:01Z,L'Isle-aux-Allumettes,5,areas
2021-02-09T21:00:01Z,La Pêche,60,areas
2021-02-09T21:00:01Z,Lac-des-Plages,5,areas
2021-02-09T21:00:01Z,Lac-Rapide,5,areas
2021-02-09T21:00:01Z,Lac-Sainte-Marie,12,areas
2021-02-09T21:00:01Z,Lac-Simon,5,areas
2021-02-09T21:00:01Z,Lochaber,5,areas
2021-02-09T21:00:01Z,Lochaber-Partie-Ouest,5,areas
2021-02-09T21:00:01Z,Low,5,areas
2021-02-09T21:00:01Z,Maniwaki,69,areas
2021-02-09T21:00:01Z,Mansfield-et-Pontefract,6,areas
2021-02-09T21:00:01Z,Mayo,5,areas
2021-02-09T21:00:01Z,Messines,61,areas
2021-02-09T21:00:01Z,Montcerf-Lytton,5,areas
2021-02-09T21:00:01Z,Montebello,20,areas
2021-02-09T21:00:01Z,Montpellier,10,areas
2021-02-09T21:00:01Z,MRC du Pontiac,41,areas
2021-02-09T21:00:01Z,Mulgrave-et-Derry,5,areas
2021-02-09T21:00:01Z,Namur,5,areas
2021-02-09T21:00:01Z,Notre-Dame-de-la-Paix,5,areas
2021-02-09T21:00:01Z,Notre-Dame-de-la-Salette,6,areas
2021-02-09T21:00:01Z,Otter Lake,5,areas
2021-02-09T21:00:01Z,Papineauville,27,areas
2021-02-09T21:00:01Z,Plaisance,5,areas
2021-02-09T21:00:01Z,Ripon,22,areas
2021-02-09T21:00:01Z,RLS de Gatineau,4391,rls
2021-02-09T21:00:01Z,RLS de Gatineau (active),77,rls
2021-02-09T21:00:01Z,RLS de la Vallée-de-la-Gatineau,417,rls
2021-02-09T21:00:01Z,RLS de la Vallée-de-la-Gatineau (active),12,rls
2021-02-09T21:00:01Z,RLS de Papineau,738,rls
2021-02-09T21:00:01Z,RLS de Papineau (active),6,rls
2021-02-09T21:00:01Z,RLS des Collines-de-l'Outaouais,336,rls
2021-02-09T21:00:01Z,RLS des Collines-de-l'Outaouais (active),10,rls
2021-02-09T21:00:01Z,RLS du Pontiac,65,rls
2021-02-09T21:00:01Z,RLS du Pontiac (active),5,rls
2021-02-09T21:00:01Z,Saint-André-Avellin,114,areas
2021-02-09T21:00:01Z,Saint-Émile-de-Suffolk,8,areas
2021-02-09T21:00:01Z,Saint-Sixte,5,areas
2021-02-09T21:00:01Z,Sainte-Thérèse-de-la-Gatineau,14,areas
2021-02-09T21:00:01Z,Shawville,5,areas
2021-02-09T21:00:01Z,Thurso,54,areas
2021-02-09T21:00:01Z,To be determined,53,areas
2021-02-09T21:00:01Z,To be determined,13,rls
